100000; 0.005
10000; 0.001
20000; 0.001
30000; 0.001
40000; 0.002
50000; 0.004
60000; 0.003
70000; 0.003
80000; 0.013
90000; 0.007
100000; 0.006
100000; 0.007
200000; 0.017
300000; 0.017
400000; 0.021
500000; 0.028
600000; 0.035
700000; 0.038
800000; 0.046
900000; 0.050
1000000; 0.092
